기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20240825,5,11320511,18853.1191,580.8982,348.4293,457.3558,531.6652,658.3321,594.4483,715.3345,647.4666,746.0982,789.835,669.1049,606.6006,459.0969,939.2865,567.033,335.0641,481.9161,679.2604,660.2224,637.2384,838.9364,623.3172,914.2217,730.8544,860.6872,712.7023,583.202,1484.5105
20240825,5,11320512,39269.6058,1454.3957,732.5306,906.1141,1119.629,1476.641,1369.2246,1542.1639,1441.6409,1546.7051,1398.4784,1402.1634,1203.7193,888.1131,1860.7466,1111.29,578.9836,851.412,1522.131,1625.732,1554.5957,1742.1535,1419.6012,1541.5922,1604.544,1759.7423,1527.5641,1179.2364,2908.7625
20240825,5,11320513,9763.7994,324.3222,180.823,224.9144,264.2006,308.2512,279.5835,298.4806,307.4388,512.3931,406.1423,425.8768,323.0434,256.4628,442.7852,352.5927,172.8795,184.8971,297.4347,297.527,255.0243,275.757,337.384,385.4585,402.3352,482.9584,470.8871,331.9564,961.9898
20240825,5,11320514,30493.3247,870.0396,560.441,1036.851,865.7581,965.3408,881.2349,1164.2184,1118.0435,1145.7231,1156.5654,1244.6853,979.0595,756.037,1535.4974,1020.5921,619.8067,845.7657,1119.6878,982.4087,991.7826,1244.3966,1060.4958,1377.6965,1349.7901,1402.3485,1115.3125,894.4784,2189.2684
20240825,5,11320515,16551.3499,588.0355,281.8965,503.8955,495.2029,509.4431,499.6789,625.6784,647.0319,542.9481,524.0972,631.6822,480.6148,421.2143,820.1594,550.0326,269.7719,417.0324,570.1255,612.2776,629.5702,737.8529,524.7173,629.9449,696.5165,829.8588,642.9531,520.8043,1348.3114
20240825,5,11320521,17818.336,610.445,332.0326,320.5903,415.9279,527.4897,501.6278,596.3708,586.103,772.5179,806.0621,786.7027,698.786,545.8674,1386.6424,396.6596,183.8337,225.2371,366.3769,542.5185,508.7239,498.8736,522.7488,578.8626,774.4544,744.5837,767.1407,686.5198,2134.6384
20240825,5,11320522,19554.7478,739.0629,322.8987,445.8432,403.0465,480.4092,533.8661,722.0131,662.9839,758.9953,714.0975,795.9643,774.8998,620.4365,1298.1585,680.8275,285.1498,360.2336,466.0709,545.6778,500.5922,725.3235,639.4301,805.4376,745.8595,828.3448,922.4603,701.5394,2075.124
20240825,5,11320660,18387.734,627.5211,365.1033,483.4717,507.3731,583.346,472.7045,590.5181,558.0243,734.6665,743.884,721.0743,606.3841,457.5332,1011.4931,481.4517,328.849,526.9733,987.3183,622.8281,523.7308,719.086,479.1768,775.9718,755.5905,758.5546,756.0367,553.3956,1655.6755
20240825,5,11320670,19716.9051,606.5264,312.1453,454.4337,592.7542,561.5413,722.1669,864.2739,697.2194,713.5225,727.2619,728.8123,618.5406,525.4652,1018.9513,507.7848,317.91,485.4779,600.147,696.7863,660.1379,767.5188,752.728,751.6282,794.0787,1000.1107,813.0049,688.7951,1737.1815
20240825,5,11320680,16516.1033,387.1622,203.0422,348.9519,397.3361,633.0702,594.1398,686.125,584.4355,689.1082,618.837,626.6823,577.559,421.7655,754.7348,627.1316,305.4292,407.3342,623.397,689.0938,630.0117,636.3292,552.3596,688.8752,620.2411,723.1787,628.5387,498.2207,1363.0136
20240825,5,11320681,11848.1401,447.485,299.3351,323.2964,260.2368,316.533,297.39,348.1145,482.7057,542.5139,386.8159,382.5116,339.6888,353.4654,598.6048,283.3556,214.8341,381.9128,307.5311,291.9858,343.1225,539.1263,432.8831,544.4606,496.497,648.946,577.567,415.8529,991.369
20240825,5,11320690,21362.0006,583.8172,336.1374,490.255,611.1437,702.5378,631.1608,828.5986,730.316,855.8078,891.9548,1011.3854,715.2782,580.9303,1241.1976,638.2475,349.6593,415.6127,625.057,719.2352,625.3185,679.6529,799.2329,781.7375,958.8079,1041.0939,870.4915,655.9007,1991.4331
20240825,5,11320700,11440.5828,369.2746,210.5411,293.0533,304.2644,382.559,337.1658,336.0587,376.5747,390.1587,489.6252,527.2282,487.4047,345.1551,726.3578,243.5582,158.9498,262.1722,301.7744,325.7178,327.2654,407.2134,368.7609,393.3189,444.5117,550.9742,475.0623,410.0982,1195.7838
20240825,5,11320710,24830.2115,1105.2636,705.8374,799.4202,635.1475,626.5135,646.006,795.2339,822.1324,1021.4555,904.1676,857.1909,813.6346,720.4069,1469.2826,859.0097,547.0671,690.8171,598.8034,546.722,586.2536,889.9112,965.1934,1083.543,846.0709,1173.8499,1104.1592,835.5156,2181.603
20240825,5,11350560,19146.3513,671.6494,345.4632,572.7128,1351.8948,861.6223,548.5792,767.8577,642.8637,790.5625,667.8266,631.1061,511.5315,451.6831,1000.0518,555.463,253.1059,500.3515,1067.8538,603.3599,514.9346,703.0031,637.7258,742.7209,585.5541,679.1404,653.9527,497.4859,1336.2958
20240825,5,11350570,20921.0273,680.5502,358.7981,583.196,643.4783,507.2822,514.5932,693.7505,718.3734,896.2586,776.8353,804.4231,612.6733,489.1242,1163.1484,824.0128,421.8678,442.7623,627.8926,590.7426,588.0395,752.8263,850.4894,1028.7285,780.3696,834.1066,779.9013,720.3241,2236.4796
20240825,5,11350580,25853.2398,1194.7098,481.1716,611.5117,601.7373,681.1413,786.8022,1185.9338,1029.6358,1003.0215,841.6727,917.6543,763.0287,604.1299,1327.085,1008.594,385.3594,573.1194,729.7081,735.354,995.513,1181.1056,1014.5603,1025.1087,1064.0481,1081.1095,936.8329,824.702,2268.8875
20240825,5,11350595,39500.6877,1294.6915,638.9028,1027.4654,1971.7474,1702.0052,1212.6774,1446.6729,1370.2582,1544.0586,1339.2031,1359.3487,1186.4186,858.6192,1784.8101,1299.8366,658.7816,833.0972,2385.1761,1559.2501,1427.4659,1456.8093,1367.5742,1419.8953,1293.6208,1654.9881,1389.6056,1164.2707,2853.4359
20240825,5,11350600,44623.0571,1771.6207,1135.0287,1522.0681,2336.2619,1561.2434,1155.5998,1841.5441,1646.0843,1846.8414,1651.1248,1428.6854,1094.5193,862.3859,1803.3829,1550.6584,969.1614,1661.7465,2434.0004,1396.0705,1393.784,1756.9475,1749.0235,1859.8075,1627.4865,1620.7633,1313.0595,1003.0764,2631.0816
20240825,5,11350611,24487.8656,456.9506,539.914,1067.5138,901.1095,828.4711,645.8799,677.5181,727.3087,919.9172,1073.8112,1018.7524,829.206,665.2626,1135.6169,442.6272,458.434,959.1061,1110.1949,772.945,668.3711,783.0599,833.6999,1124.3508,1031.2096,1111.4749,928.1282,696.8287,2080.2038
20240825,5,11350612,17643.8428,574.5021,507.9415,798.3978,509.8533,470.7219,422.8005,498.7105,629.5535,822.9409,776.6846,657.9138,565.0069,371.5133,627.8032,488.1944,403.3128,586.3134,601.4629,464.9804,532.2053,760.9545,689.1344,926.5273,809.6642,769.457,629.3779,470.3675,1277.5471
20240825,5,11350619,19865.1582,673.4122,868.1572,1338.6137,526.7794,428.3394,303.0893,392.3756,679.2497,1116.6516,907.2034,779.1706,500.1463,310.602,551.9077,624.4571,787.6103,1310.0182,708.1543,470.3826,272.8363,389.3993,875.5946,1330.9707,1110.5383,814.9754,564.7641,313.6261,916.1335
20240825,5,11350621,28780.987,974.7112,1441.0068,2010.4734,754.5796,560.6425,390.8964,538.0703,877.3901,1732.5352,1292.5065,1054.9614,678.6784,461.4422,844.0473,894.9992,1253.904,1637.068,911.2772,573.1942,457.9663,769.545,1426.8574,1903.3841,1490.5662,1068.3741,866.23,555.8745,1359.8044
20240825,5,11350624,15882.7955,415.7007,340.3224,582.7018,493.9972,482.6345,338.2459,444.603,451.0562,672.7683,665.0435,720.384,511.1588,441.1317,914.1257,488.752,330.5079,516.6583,472.0935,445.3944,339.2258,435.5773,464.9458,782.3887,785.8004,728.9807,561.8795,459.2381,1597.4813
20240825,5,11350625,30651.2936,1107.2637,645.6496,943.6056,738.8703,791.5553,831.6469,979.2729,1034.5647,1355.9739,1213.518,1099.8293,896.233,610.947,1477.0886,1064.9556,714.6821,986.2433,1034.2582,780.8772,925.0747,1125.6682,1225.8135,1475.7621,1432.211,1274.7932,1091.7227,978.9257,2814.2852
20240825,5,11350630,37443.9982,1262.7177,689.1964,1009.9493,980.441,1049.7512,1037.7513,1291.546,1304.4137,1324.4997,1433.578,1493.5327,1236.2021,983.5496,2148.2461,1144.9475,645.5208,1059.9413,1075.6228,1088.0593,1170.0807,1327.3521,1383.5073,1376.5467,1641.9395,1757.6787,1611.7848,1369.3903,3546.2551
20240825,5,11350640,25162.9184,759.6809,518.3412,695.118,921.5178,1032.2481,702.4459,809.1445,823.5091,1093.6203,914.6715,1035.5348,826.7486,551.3729,1224.9503,692.2759,496.0314,876.1318,917.0411,828.5585,771.9666,907.6222,804.2759,1024.9603,1050.9683,1296.43,973.7784,672.3304,1941.6445
20240825,5,11350665,23557.1857,770.3183,513.854,655.7408,576.4144,640.8752,518.2574,864.1257,743.2894,982.3124,1004.0775,979.8993,803.2232,709.2056,1285.0705,746.3199,473.9172,554.9276,718.1885,541.5276,623.6994,775.6953,906.3592,1117.0419,1069.5287,1000.2256,1024.3294,768.7618,2189.9988
20240825,5,11350670,16755.5874,467.6413,324.9198,484.9649,513.7256,521.6544,460.1492,496.8279,537.1732,616.4143,676.8943,725.1015,594.4751,452.3036,868.7875,459.4663,296.6103,506.5834,531.6547,513.753,409.4055,593.8073,489.7718,675.8754,803.4452,844.3779,706.8411,563.4224,1619.5419
20240825,5,11350695,43438.0314,1574.8374,829.3508,1226.3483,1313.6922,1535.1578,1433.8729,1720.2138,1558.8759,1734.6382,1598.7871,1559.8608,1098.2245,864.27,1833.4126,1401.5984,689.6071,1400.0958,1501.6703,1551.75,1507.1951,1927.6976,1609.934,1953.2919,2047.7542,1970.1835,1579.1504,1210.589,3205.9726
20240825,5,11350700,20208.6585,1172.8415,456.1868,460.6544,448.4353,496.1426,771.8316,1067.0059,833.7218,837.392,631.5035,620.0075,372.5271,343.6419,792.5449,1164.9509,446.3546,500.8452,538.724,579.8015,974.395,1066.2677,949.7417,835.2489,790.1683,792.9209,562.437,515.0672,1187.3007
20240825,5,11350710,18393.1217,715.9699,419.4785,621.0763,514.6167,503.8728,517.5707,759.7923,672.8815,711.7794,679.8896,673.893,475.3666,421.8803,823.6001,638.3427,377.5815,572.1354,593.8765,480.888,650.1089,819.9545,718.0308,771.0516,759.6921,787.6743,721.5661,566.3103,1424.2436
20240825,5,11350720,11071.7203,387.8309,191.6339,248.9605,298.6962,322.4669,354.148,499.596,408.5743,409.7454,392.4206,403.457,293.1945,250.6091,572.2777,316.4213,173.629,279.8464,341.4715,412.2052,444.8654,500.927,439.0578,485.2144,506.3842,511.0905,455.6554,346.1857,825.155
20240825,5,11380510,33527.5922,996.4728,496.5163,720.5625,1001.8674,1138.4834,1215.9096,1519.5087,1169.2092,1317.6584,1133.0195,1229.3604,979.8746,664.5954,1439.7254,1157.6765,521.4287,690.2534,1040.9359,1377.3962,1445.4407,1488.6737,1264.4317,1417.5293,1364.6719,1496.4357,1325.8492,989.8745,2924.2307
20240825,5,11380520,29100.5755,1057.9835,487.9593,670.0465,728.0893,897.6778,1013.3009,1150.0923,1042.2708,1085.5865,1078.3717,1043.8215,915.5758,683.5557,1399.5187,988.433,438.8822,566.655,897.3395,1149.85,1125.4225,1228.1498,985.7948,1247.6993,1258.1139,1320.3602,1195.7835,863.8644,2580.3755
20240825,5,11380530,24737.1327,566.586,352.9665,599.0874,639.602,943.121,951.5802,954.2693,809.7654,1003.1138,857.5663,982.1912,819.698,635.0836,1206.3034,750.4145,402.1081,384.1704,978.3187,1023.6927,912.11,964.7798,790.8798,968.9345,1114.0702,1106.4753,983.552,840.0097,2196.6824
20240825,5,11380551,17703.616,486.3803,290.3659,367.1256,568.4536,870.5832,736.8932,663.9739,569.7414,740.9937,649.3439,609.4867,541.7266,406.5492,799.083,381.9374,244.816,303.7333,721.1362,925.71,790.6184,697.5039,625.1508,630.221,723.8665,750.8936,709.3506,535.1249,1362.8522
20240825,5,11380552,22010.7164,855.3188,489.4329,550.2662,688.3247,763.3106,717.3367,658.1077,822.1106,966.7387,786.9575,805.7039,668.1551,458.7823,882.9256,706.4386,439.1176,540.0982,780.7343,866.3757,753.8377,854.1093,810.8929,1115.0167,952.4629,948.451,857.35,611.2197,1661.1398
20240825,5,11380560,29895.4792,980.3109,574.7536,809.5217,847.9939,893.3448,899.515,920.592,1103.5239,1180.0508,1074.9014,1090.074,916.9617,597.5458,1456.8635,1043.0118,621.2913,891.4696,1146.8319,1039.415,926.9136,1106.0875,1264.5227,1332.6251,1318.8707,1330.9938,1229.5708,820.4543,2477.4689
20240825,5,11380570,58517.644,2064.7026,952.7843,1063.2399,1524.0867,2067.5275,2436.2978,2854.0991,2446.1417,2466.5747,2012.2016,1901.6076,1595.894,1107.4964,2173.8443,2074.5581,1060.9702,1284.3693,2236.5651,2715.6037,2888.6189,2920.6046,2499.8434,2472.0682,2230.5102,2199.913,1910.4174,1430.3445,3926.7586
20240825,5,11380580,23643.8125,648.0426,456.3972,622.3077,575.7218,696.252,825.5099,1092.494,964.1151,1122.3768,778.7491,810.9914,616.9798,357.375,959.0856,696.1618,442.4063,572.2199,913.4989,913.3046,1023.7594,1165.5384,1199.8569,1077.6439,1021.8222,958.8963,739.4549,598.2328,1794.6188
20240825,5,11380590,17643.3058,1123.8687,434.3454,469.7764,350.3696,342.9317,439.7804,791.0536,953.323,945.8559,683.977,522.8391,382.0665,222.7625,529.0413,1102.3332,425.7689,454.3515,397.9179,463.9842,591.7346,1005.8342,1038.8981,876.2806,620.91,563.1341,467.7094,354.2417,1088.2144
20240825,5,11380600,26612.9107,712.5214,453.7892,596.6092,730.2689,909.0404,927.0313,1146.2317,1055.3847,1159.4965,994.5886,917.4552,782.7778,467.5932,1349.135,744.753,437.6861,539.4234,976.7265,1031.8206,1070.3729,1179.4172,1102.9256,1226.1003,1072.8393,1127.5277,937.8142,799.0147,2164.5667
20240825,5,11380625,42143.8146,1753.0251,795.8743,964.4808,1161.4712,1461.1924,1399.2705,1397.3193,1712.1356,1741.9554,1574.6312,1565.7089,1136.4179,801.9689,1734.7302,1539.7565,785.2656,1035.4827,1469.7051,1644.5733,1566.0309,1799.0565,1707.9655,1768.6668,1724.1575,1849.8487,1622.9859,1172.9615,3257.1751
20240825,5,11380631,25816.9654,723.0055,397.0182,775.1626,773.6802,903.4734,802.152,1088.9027,906.5225,1134.6716,1023.861,899.986,712.0953,549.9749,1105.9085,847.8366,411.5371,576.451,823.6416,1024.4452,1056.8888,1072.8013,1082.4967,1203.0089,1073.9296,1069.856,1058.2415,788.5876,1930.8283
20240825,5,11380632,15554.6441,459.6767,312.5078,436.5713,373.673,494.2954,538.7076,548.0302,599.2679,684.0027,588.6509,504.7303,491.1143,420.2187,727.291,532.7128,290.3069,342.4195,489.6132,545.1232,582.7057,673.3902,598.6123,637.4128,558.8915,682.2151,664.2776,460.7033,1317.5227
20240825,5,11380640,15087.2251,283.6165,168.333,315.5479,442.5418,459.6541,569.2098,608.3599,605.2556,621.0933,671.9901,609.7353,453.6997,333.8615,693.937,511.8104,275.1564,371.7776,489.5166,563.8593,660.8981,670.6963,650.9711,584.3451,706.8186,685.0756,551.2972,441.1924,1086.9745
20240825,5,11380650,18915.6021,566.9082,355.9328,510.6855,447.0884,564.8095,745.6556,1028.583,783.6683,841.1029,825.0259,651.9831,549.2642,381.7298,713.966,440.3733,278.6841,469.9363,618.1391,760.8349,877.1044,1064.1354,821.9185,904.3592,889.0589,718.8662,581.4458,469.2172,1055.1254
20240825,5,11380690,57865.2211,2852.0236,1800.3608,2861.0904,1526.1564,1267.3931,1296.6495,1646.7722,1799.1287,2603.7048,2275.5296,1869.1991,1398.8442,1120.8787,2219.5512,2467.4467,1582.3353,2620.5873,1691.1914,1842.5881,1769.3004,2364.0462,2392.6279,3288.7105,2230.4041,2053.0896,1766.3977,1313.8804,3945.334
20240825,5,11410520,13978.9681,485.2739,244.1224,375.2541,444.6228,411.1739,332.5005,506.4696,506.1136,708.0606,629.2044,510.6332,423.2846,286.5454,644.6959,440.0209,231.2062,357.366,507.6918,386.1532,453.4972,580.9102,512.6298,688.1078,639.1893,615.2074,541.1742,337.7176,1180.1419
20240825,5,11410555,46735.0484,2451.2833,778.6028,939.3852,1131.0145,1420.474,1600.7851,2435.696,2529.2755,2202.5105,1850.4125,1650.5362,1108.1505,728.8541,1353.7818,1986.2825,729.4252,1078.7865,1932.3208,1979.6577,1948.8918,2606.6729,2232.1356,2178.5815,1759.3776,1718.2032,1148.8575,860.2439,2394.8488
20240825,5,11410565,27802.1077,638.8137,409.0136,526.1391,719.4548,981.7145,1143.1237,1277.5052,1152.1771,1227.9494,1069.7656,1024.9247,765.3643,556.9986,1075.4668,682.3462,431.6573,772.4935,1447.9041,1456.6053,1241.672,1313.9112,1160.9144,1195.3458,1141.6026,1199.9184,869.1727,610.5026,1709.6495
20240825,5,11410585,36435.2663,656.7403,206.4343,606.1022,2940.7401,2878.3653,1563.0299,1354.4339,865.4443,909.0171,801.505,639.6577,590.2148,342.2648,717.4652,361.9696,182.1934,1172.1151,6501.9404,4207.0381,1817.3046,1358.1969,913.7518,949.2444,794.9972,847.9504,613.8761,429.6448,1213.6288
20240825,5,11410615,37139.4932,641.3135,421.7365,798.498,2139.8456,2300.87,1427.6512,1483.9143,1248.3017,1422.9416,1172.0007,1120.5585,788.4174,584.3418,1327.1891,879.9347,534.1515,806.5268,2972.0644,2342.0559,1596.5997,1613.3187,1440.251,1503.2238,1279.8518,1297.2046,1008.2874,742.8069,2245.636
20240825,5,11410620,27043.7045,784.7607,434.7101,723.8856,776.8269,805.6271,831.7712,1134.6167,1005.6987,1082.4535,983.5337,1037.1082,900.3044,553.8274,1263.2537,823.2239,448.5942,720.564,938.5336,879.6655,1035.2393,1132.7731,1096.1668,1089.1812,1159.4414,1151.184,1138.2844,918.9687,2193.506
20240825,5,11410640,15413.0225,403.2108,223.5702,399.3444,493.6837,435.4742,516.3812,551.9787,546.3233,643.0063,611.2084,642.7785,523.5233,351.1364,880.4773,284.3701,177.3487,333.5393,487.488,534.5898,513.0878,644.5765,504.3395,559.4796,765.2468,717.7231,568.0776,514.5528,1586.5072
20240825,5,11410655,10172.1122,225.6179,111.793,288.6058,242.4326,268.3412,344.0073,405.1125,361.4732,420.5741,382.6061,419.4585,326.3775,206.9333,462.1975,306.1773,161.7659,329.9991,350.1344,333.7042,331.9911,496.8792,358.1339,474.4747,501.2294,454.047,415.4676,272.4272,920.1528
20240825,5,11410660,15367.18,472.5675,321.7919,316.5743,401.459,452.4005,472.0426,592.9902,578.6083,597.3111,541.9387,644.0637,513.1985,354.0806,754.7069,481.0682,278.3041,487.1906,515.9203,474.6114,552.7411,646.0111,511.2157,583.2112,660.1127,799.5522,693.7945,424.9015,1244.8127
20240825,5,11410685,25188.397,568.0481,381.4037,623.9871,853.7024,824.6553,767.7808,927.8808,878.8514,994.8887,1010.4246,984.4336,705.8771,501.3378,1172.334,659.7302,402.6084,653.3246,1241.0422,982.098,937.8617,1024.8288,938.838,1058.0711,1025.6832,1157.1247,1056.5878,783.896,2071.0978
20240825,5,11410690,8014.6651,571.4141,175.1187,210.4603,139.6948,169.2739,171.0212,284.9566,396.4785,393.8479,290.9125,231.8668,164.3695,143.3468,211.5447,863.0959,262.428,191.0465,207.9752,235.4912,204.2544,444.165,351.7007,348.6773,311.711,239.8832,187.7269,149.7843,462.4203
20240825,5,11410700,20448.9506,579.74,313.8039,503.9621,974.6105,812.9489,595.4135,785.9988,824.3213,830.9854,702.9166,666.3813,496.7686,352.1971,837.9944,626.6897,356.189,575.6089,1659.2727,832.5875,717.3408,897.74,750.2966,837.1723,737.9435,724.144,550.0115,450.3221,1455.5904
20240825,5,11410710,15618.957,827.2163,492.5814,576.2783,341.8025,365.7432,321.4183,541.5382,578.0331,835.4481,627.1948,510.748,386.3412,304.6018,619.1838,726.6955,428.3679,482.6709,407.8261,391.2191,506.015,725.3239,666.1252,788.7778,591.6389,628.0056,499.4619,337.1921,1111.5078
20240825,5,11410720,32947.14,1130.3514,630.4074,738.2511,897.1335,1170.0829,1220.5468,1315.252,1363.2393,1423.8681,1290.8512,1194.6572,849.8255,669.0855,1338.9262,1052.1059,622.2236,866.7418,1298.3741,1307.0182,1084.8847,1412.5904,1251.5175,1494.5689,1316.8876,1259.4443,1124.1383,891.6886,2732.4782
20240825,5,11440555,24338.7345,1063.3077,334.3997,507.2105,425.1943,685.0782,847.5891,1275.3941,1190.3588,1044.1881,829.0779,810.8395,624.717,379.9126,681.4283,1821.8056,507.5032,557.6385,786.5975,910.5483,1197.1399,1442.6883,1148.5948,1092.5124,831.6947,782.5881,631.8943,519.7891,1409.0433
20240825,5,11440565,37381.852,1331.3089,587.9953,649.6827,884.6142,1371.5254,1439.4066,1764.8505,1639.6231,1626.7806,1290.8479,1215.8607,1027.9955,694.1901,1296.1501,1564.7023,682.2959,846.4371,1462.5949,1793.6945,1866.7043,2172.3429,1600.7739,1520.447,1489.6695,1470.9532,1214.1294,768.6786,2107.5955
20240825,5,11440585,16444.7739,573.5271,283.324,341.7565,324.6256,469.0766,604.33,883.5602,670.6897,682.7538,609.0698,552.4619,462.3554,301.2181,726.4606,612.6559,268.6323,344.8657,570.1233,679.2922,774.6693,895.2718,741.9816,639.7162,693.377,607.114,563.7403,424.3657,1143.7608
20240825,5,11440590,25086.3913,1381.2494,619.9666,694.526,457.2217,574.2949,700.2281,1222.6135,1019.0991,1253.0869,871.7245,866.7937,544.7374,389.1452,805.7007,1542.0711,670.0813,589.0574,678.5983,743.2909,850.4308,1375.8145,1268.9415,1374.6977,1015.4153,815.7919,650.4513,509.7973,1601.5643
20240825,5,11440600,16720.6376,282.8236,199.3135,345.27,1269.5503,1180.2662,686.3997,775.2367,629.1353,485.2894,495.4569,456.0023,315.0525,229.8681,418.5437,228.221,129.4238,417.2552,1883.0487,1478.5548,785.5985,667.4156,526.5145,543.9122,521.9996,384.2715,339.1539,271.1363,775.924
20240825,5,11440610,15896.2605,497.0413,394.3741,363.2468,454.7002,531.2373,570.1828,784.2273,745.7993,841.4045,657.5506,442.0947,361.2157,223.2016,427.3073,708.324,462.4069,456.1917,665.5319,701.1472,746.7438,743.7212,819.7016,862.5269,581.0908,461.617,401.3966,243.7246,748.5521
20240825,5,11440630,16567.961,570.5551,295.1149,501.463,563.3837,735.0709,554.139,681.5749,628.8946,793.35,661.0074,585.6811,426.3885,322.2765,588.8903,505.7474,266.2137,373.4479,651.5535,695.9392,582.5972,777.8465,775.5323,815.5113,647.6335,678.2505,522.8802,379.6976,987.3212
20240825,5,11440655,25430.7441,932.9713,372.3442,545.6391,1347.3177,1406.4982,991.3281,1152.8205,1071.704,893.2911,802.8383,807.9545,597.8654,375.1582,871.0142,707.5864,325.0296,561.349,1741.2657,1421.3302,939.0293,1277.9431,986.4967,1147.5078,891.6439,750.62,659.3691,466.2776,1386.5512
20240825,5,11440660,48029.7671,442.4889,209.6714,1489.9925,4545.1679,3715.0931,2676.4125,2414.9718,1778.7355,1983.5398,1279.4228,1006.547,778.4749,457.895,1096.3739,504.5072,307.9944,1322.5917,5026.4339,3903.1523,2422.0326,2123.8899,1684.0308,1480.3156,1175.5501,1166.4099,791.6647,647.5498,1598.8562
20240825,5,11440680,16239.4123,425.9828,113.8668,186.3133,584.1073,972.0962,867.2809,852.1693,734.2211,660.6074,486.9518,521.1989,367.6319,280.4942,547.2897,352.4302,131.0569,246.5204,808.7007,1162.6535,1024.634,906.0887,613.7187,540.8449,547.4601,615.7247,430.5773,405.8775,852.9142
20240825,5,11440690,22071.386,623.6444,307.1822,394.5349,679.9856,1043.9224,1196.1516,1147.1446,929.2338,926.9768,648.0953,660.7749,464.3506,301.8871,707.3516,518.4495,272.5283,411.7699,967.3852,1226.3661,1229.3219,1334.5139,1052.3343,991.0755,784.5296,728.1352,584.9853,485.7614,1452.9963
20240825,5,11440700,17601.2868,566.4184,298.3377,379.415,419.5999,626.2223,643.7081,871.8358,714.0099,755.8847,719.2007,590.6903,448.9159,261.3777,643.9596,398.3628,255.0158,444.9405,639.7718,878.1395,841.7147,948.6486,833.5646,841.3543,766.485,682.4622,490.5652,402.4405,1238.2458
20240825,5,11440710,16242.7262,278.1456,146.1886,266.1846,545.0015,937.738,820.5657,908.8033,653.7814,665.1714,529.2899,412.8681,312.3944,221.6261,517.3075,303.3609,136.3026,354.4227,1036.2956,1173.0836,974.1656,985.18,691.6488,675.7621,530.9844,571.3917,371.9701,320.1394,902.9532
20240825,5,11440720,20550.2188,482.4154,275.4581,421.2388,535.078,848.733,951.9238,946.1682,868.2244,984.5639,881.1769,594.2994,408.904,305.8162,532.3064,521.0531,287.6982,534.1861,831.8836,1249.2127,1184.8433,1235.2239,982.5519,1087.5954,829.4574,709.0735,526.8834,466.774,1067.4754
20240825,5,11440730,37433.3469,1239.1624,774.9464,969.6912,1015.9065,1316.8431,1471.9664,1692.3663,1401.8201,1664.1216,1361.3035,1152.2517,914.6372,708.1597,1181.02,1138.8329,639.7149,895.7209,1643.3233,2180.8859,1965.9355,1985.5749,1627.7145,1798.729,1539.3912,1323.1828,1039.3286,772.9435,2017.8733
20240825,5,11440740,36387.1806,1570.3629,969.1384,1227.1475,982.9087,1033.548,1084.3395,1457.7595,1641.9287,2054.4154,1636.0902,1237.419,856.0029,620.9566,1251.0519,1205.3393,772.7924,1222.2847,1292.8516,1429.9917,1337.9298,1576.8523,1547.3614,2064.5393,1425.0853,1199.4025,879.515,723.2448,2086.9203
20240825,5,11470510,31059.0506,1415.9555,1301.9438,1606.2782,773.5363,623.882,533.5505,968.4214,1331.5834,1910.7432,1430.317,1043.4864,730.3811,445.8851,1013.5283,1478.7532,1265.1891,1323.5214,855.3135,615.2899,597.8374,1168.8119,1615.8686,1860.2934,1224.7239,1059.8041,764.3596,620.3862,1479.4049
20240825,5,11470520,26255.7996,890.599,583.2076,827.4567,634.4757,984.2929,1084.2806,1215.6478,969.5711,993.8978,912.8456,880.4181,710.2878,492.4498,1009.1898,1005.5497,506.7324,617.912,820.3999,1123.0735,1291.1239,1274.6819,1075.9249,1081.9766,1032.8158,1057.9441,813.5292,708.0677,1657.4474
20240825,5,11470530,19563.1631,748.3001,360.2223,524.5057,505.8988,800.7011,737.6761,835.6831,757.1564,727.472,668.451,700.7983,516.6977,384.313,746.1758,628.1325,278.4064,403.7141,561.3566,721.8234,925.077,1040.0906,804.2926,798.255,744.0958,857.9643,727.2287,511.3173,1547.3582
20240825,5,11470540,20806.5077,757.3868,639.124,1075.5,625.2359,696.7841,620.5171,605.2615,726.3788,979.2903,874.3091,860.4681,544.9913,333.9894,647.2466,643.763,527.7437,840.3889,671.5403,645.9936,645.1606,782.2999,701.9987,1102.1939,976.5782,953.1484,593.9069,448.0227,1287.2848
