"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4318","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","전세","84.7900","202307","13","24,500","0","20","1997","부개로 12","202308~202508","신규","-","","","아파트"
"4319","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","전세","50.1550","202307","13","15,000","0","11","1989","부영로 196","202308~202507","신규","-","","","아파트"
"4320","인천광역시 부평구 부평동","65-115","0065","0115","대우","월세","84.4370","202307","13","3,000","90","17","1998","부흥로243번길 7","202307~202507","신규","-","","","아파트"
"4321","인천광역시 부평구 산곡동","38-36","0038","0036","동남","월세","44.2800","202307","13","1,000","37","6","1988","산청로 32","-","갱신","사용","1,000","35","아파트"
"4322","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","월세","41.1300","202307","13","2,000","45","9","1996","부흥로111번길 36","202308~202508","신규","-","","","아파트"
"4323","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","전세","84.3700","202307","13","26,000","0","15","1997","원적로 361","202308~202508","신규","-","","","아파트"
"4324","인천광역시 부평구 십정동","424","0424","0000","삼용","전세","46.8000","202307","12","13,000","0","2","1986","배곶로20번길 13","202308~202508","신규","-","","","아파트"
"4325","인천광역시 부평구 십정동","188-2","0188","0002","정원","월세","38.6100","202307","12","1,000","35","1","1987","상정로 19","202307~202507","신규","-","","","아파트"
"4326","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","전세","108.6200","202307","12","37,000","0","11","2012","동수로120번길 43","202308~202508","신규","-","","","아파트"
"4327","인천광역시 부평구 부평동","464-40","0464","0040","TK리즈빌","전세","40.6000","202307","12","17,000","0","10","2015","부평대로 105","202308~202408","갱신","-","17,000","0","아파트"
"4328","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202307","12","17,000","0","9","1987","부평문화로 37","202309~202509","신규","-","","","아파트"
"4329","인천광역시 부평구 삼산동","512","0512","0000","삼산3휴먼시아1단지","월세","39.5700","202307","12","4,557","8","15","2010","영성동로18번길 19","-","-","-","","","아파트"
"4330","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","전세","59.9800","202307","12","23,000","0","15","1996","길주남로 143","202309~202509","신규","-","","","아파트"
"4331","인천광역시 부평구 부개동","477-1","0477","0001","대동","전세","48.4800","202307","12","11,000","0","5","1988","길주로 640","202308~202508","신규","-","","","아파트"
"4332","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","전세","59.3900","202307","12","21,000","0","14","2000","영성중로 57","202310~202510","신규","-","","","아파트"
"4333","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","전세","59.3900","202307","12","21,000","0","14","2000","영성중로 57","202310~202510","신규","-","","","아파트"
"4334","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","전세","62.5000","202307","12","6,000","0","2","1990","후정동로47번길 4","-","-","-","","","아파트"
"4335","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","월세","39.7240","202307","12","4,000","88","15","2022","산곡로 31","202307~202507","신규","-","","","아파트"
"4336","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","월세","39.5000","202307","12","1,000","75","1","2022","원적로287번길 25","202307~202507","신규","-","","","아파트"
"4337","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","전세","59.8669","202307","12","21,000","0","15","2019","원적로 238","202308~202508","갱신","-","20,000","0","아파트"
"4338","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","전세","84.9600","202307","12","38,000","0","17","2004","체육관로 57","202307~202507","신규","-","","","아파트"
"4339","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","전세","59.8800","202307","12","17,000","0","16","1999","원적로 361","202308~202508","신규","-","","","아파트"
"4340","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","전세","59.9500","202307","12","15,000","0","12","1999","원적로269번길 15","202308~202508","-","-","","","아파트"
"4341","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","전세","84.9000","202307","12","18,000","0","3","1989","안남로 91","202309~202509","신규","-","","","아파트"
"4342","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","월세","84.9900","202307","12","13,000","30","19","1993","안남로 260","-","-","-","","","아파트"
"4343","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","전세","84.5030","202307","12","20,000","0","4","2001","마장로 49","202309~202509","신규","-","","","아파트"
"4344","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","전세","69.3321","202307","12","30,000","0","17","2022","열우물로 90","202308~202508","신규","-","","","아파트"
"4345","인천광역시 부평구 청천동","236","0236","0000","대진","월세","56.3400","202307","12","500","45","3","1995","원길로 12","202308~202508","신규","-","","","아파트"
"4346","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","월세","59.8000","202307","12","11,000","55","8","1998","동수천로 118","202307~202401","갱신","-","21,000","0","아파트"
"4347","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","월세","59.4000","202307","12","3,000","60","2","1993","안남로 260","202309~202509","신규","-","","","아파트"
"4348","인천광역시 부평구 갈산동","363","0363","0000","태화(363)","전세","125.5600","202307","12","33,000","0","6","1992","갈월서로 46","202308~202508","신규","-","","","아파트"
"4349","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","59.9900","202307","12","25,000","0","5","2005","굴포로 105","202309~202509","신규","-","","","아파트"
"4350","인천광역시 부평구 부개동","477-1","0477","0001","대동","월세","43.2950","202307","12","1,000","50","5","1989","길주로 640","202308~202508","신규","-","","","아파트"
"4351","인천광역시 부평구 부개동","477-5","0477","0005","동아","전세","49.2000","202307","12","11,550","0","3","1988","길주남로113번길 12","202309~202509","갱신","사용","11,550","0","아파트"
"4352","인천광역시 부평구 삼산동","512","0512","0000","삼산3휴먼시아1단지","월세","51.9700","202307","12","5,665","21","9","2010","영성동로18번길 19","-","-","-","","","아파트"
"4353","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","월세","41.1300","202307","11","1,000","50","14","1996","부흥로111번길 36","202308~202508","신규","-","","","아파트"
"4354","인천광역시 부평구 삼산동","456-8","0456","0008","주공삼산타운4단지","월세","45.3200","202307","11","1,917","23","3","2004","체육관로 111","-","-","-","","","아파트"
"4355","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","전세","84.9600","202307","11","39,900","0","10","2004","체육관로 27","202308~202310","갱신","사용","39,900","0","아파트"
"4356","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","전세","84.9800","202307","11","31,000","0","1","2005","수변로 333","202309~202509","신규","-","","","아파트"
"4357","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","전세","84.9770","202307","11","26,000","0","15","1995","일신로14번길 23","202309~202509","신규","-","","","아파트"
"4358","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","월세","59.4568","202307","11","3,000","80","7","2020","평천로141번길 11","202308~202508","신규","-","","","아파트"
"4359","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","월세","59.4568","202307","11","3,000","80","7","2020","평천로141번길 11","202308~202508","신규","-","","","아파트"
"4360","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","전세","18.0075","202307","11","5,500","0","7","2012","대정로 83","-","-","-","","","아파트"
"4361","인천광역시 부평구 부평동","564-8","0564","0008","반석아인스힐2동","월세","32.2200","202307","11","1,000","57","6","2013","대정로 84-1","-","-","-","","","아파트"
"4362","인천광역시 부평구 부평동","564-8","0564","0008","반석아인스힐2동","월세","32.2200","202307","11","1,000","57","6","2013","대정로 84-1","202308~202408","-","-","","","아파트"
"4363","인천광역시 부평구 부평동","377-7","0377","0007","두름파크","전세","28.2200","202307","11","6,400","0","11","2013","장제로 161","202307~202507","신규","-","","","아파트"
"4364","인천광역시 부평구 부평동","375-4","0375","0004","스마트빌(375-4)","전세","31.6700","202307","11","12,000","0","10","2013","장제로 179","202308~202508","신규","-","","","아파트"
"4365","인천광역시 부평구 부평동","507-2","0507","0002","M-City","월세","36.7100","202307","11","1,500","60","7","2014","장제로 62","202307~202407","신규","-","","","아파트"
"4366","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","전세","59.9050","202307","11","28,000","0","14","2011","안남로 269","202308~202508","신규","-","","","아파트"
"4367","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","전세","84.9860","202307","11","40,000","0","21","2022","산곡로 31","202308~202508","신규","-","","","아파트"
"4368","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","전세","84.8700","202307","11","21,000","0","9","1994","안남로206번길 18","202308~202508","신규","-","","","아파트"
"4369","인천광역시 부평구 부개동","477","0477","0000","욱일","월세","51.0100","202307","11","1,000","65","1","1988","장제로 234","-","신규","-","","","아파트"
"4370","인천광역시 부평구 부개동","477-1","0477","0001","대동","월세","48.4800","202307","11","1,000","60","4","1988","길주로 640","202307~202507","신규","-","","","아파트"
"4371","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","전세","72.9227","202307","11","50,100","0","18","2020","동수천로 117","202308~202408","갱신","사용","50,000","0","아파트"
"4372","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","월세","84.8500","202307","10","6,000","68","15","1998","안남로 272","202307~202507","신규","-","","","아파트"
"4373","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","전세","84.9800","202307","10","30,000","0","7","2005","수변로 333","202308~202508","신규","-","","","아파트"
"4374","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","51.8600","202307","10","28,350","0","7","2005","굴포로 105","202307~202312","갱신","사용","30,000","0","아파트"
"4375","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.2824","202307","10","10,500","63","17","2022","열우물로 90","202308~202508","갱신","-","10,500","63","아파트"
"4376","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.2824","202307","10","10,500","63","17","2022","열우물로 90","202308~202508","갱신","-","10,500","63","아파트"
"4377","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.4834","202307","10","10,500","63","37","2022","열우물로 90","202308~202508","갱신","-","10,500","63","아파트"
"4378","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.2824","202307","10","10,500","63","17","2022","열우물로 90","202309~202509","신규","-","","","아파트"
"4379","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.4834","202307","10","10,500","63","37","2022","열우물로 90","202308~202508","갱신","-","10,500","63","아파트"
"4380","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","전세","66.3137","202307","10","27,000","0","16","2021","상정로 41","-","갱신","사용","32,000","0","아파트"
"4381","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","월세","84.8700","202307","10","13,000","40","8","1986","부평문화로 37","202308~202508","신규","-","","","아파트"
"4382","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","월세","59.8200","202307","10","2,000","70","2","1995","부흥로 246","202308~202508","신규","-","","","아파트"
"4383","인천광역시 부평구 부평동","185-77","0185","0077","이림","전세","22.0200","202307","10","7,000","0","4","2012","광장로30번길 24","202308~202508","갱신","-","7,000","0","아파트"
"4384","인천광역시 부평구 부평동","415-8","0415","0008","인스테이션","월세","23.7800","202307","10","500","50","8","2012","주부토로 48","202307~202407","신규","-","","","아파트"
"4385","인천광역시 부평구 부평동","160-69","0160","0069","이준리치빌","월세","13.8000","202307","10","500","44","5","2011","경원대로 1425-1","202307~202407","신규","-","","","아파트"
"4386","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","월세","41.0200","202307","10","1,000","50","6","1989","부영로 165","202307~202507","신규","-","","","아파트"
"4387","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","월세","39.7240","202307","10","4,000","71","2","2022","산곡로 31","202307~202507","신규","-","","","아파트"
"4388","인천광역시 부평구 산곡동","91-2","0091","0002","부평IPARK","월세","84.6700","202307","10","5,000","140","21","2020","길주로364번길 9","202307~202504","신규","-","","","아파트"
"4389","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","전세","99.8600","202307","10","38,000","0","9","1999","부개로 58","202308~202508","신규","-","","","아파트"
"4390","인천광역시 부평구 부개동","477-1","0477","0001","대동","전세","43.2950","202307","10","11,000","0","3","1989","길주로 640","202308~202508","신규","-","","","아파트"
"4391","인천광역시 부평구 부개동","477-2","0477","0002","대진","월세","39.6000","202307","10","1,000","50","1","1988","길주로 654","202308~202508","신규","-","","","아파트"
"4392","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","월세","59.9700","202307","10","3,000","70","8","1996","길주남로 143","202309~202409","신규","-","","","아파트"
"4393","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","월세","39.9900","202307","10","500","60","6","1996","길주남로 144","202307~202309","신규","-","","","아파트"
"4394","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","월세","59.8972","202307","10","5,000","120","15","2021","부평문화로 216","202309~202509","갱신","사용","5,000","120","아파트"
"4395","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","전세","39.4800","202307","10","14,000","0","7","1989","충선로 191","202308~202508","신규","-","","","아파트"
"4396","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","월세","49.9400","202307","10","2,000","60","5","1992","굴포로 81","202307~202507","신규","-","","","아파트"
"4397","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","전세","45.0000","202307","10","16,500","0","9","1993","주부토로 201","202308~202508","신규","-","","","아파트"
"4398","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","월세","72.4500","202307","10","5,000","60","12","1988","안남로 91","202309~202509","신규","-","","","아파트"
"4399","인천광역시 부평구 산곡동","307","0307","0000","현대1차","전세","131.1600","202307","10","25,000","0","6","1986","경원대로 1269","202307~202507","신규","-","","","아파트"
"4400","인천광역시 부평구 부평동","496-8","0496","0008","세화","전세","76.2800","202307","09","15,700","0","4","2004","장제로52번길 25","202308~202508","신규","-","","","아파트"
"4401","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","전세","59.9950","202307","09","25,500","0","9","2011","안남로 269","202308~202508","신규","-","","","아파트"
"4402","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","전세","59.8000","202307","09","20,000","0","7","1998","동수천로 118","202308~202508","신규","-","","","아파트"
"4403","인천광역시 부평구 부평동","505-2","0505","0002","헤리움","월세","16.1900","202307","09","300","47","10","2013","장제로 58","202307~202407","신규","-","","","아파트"
"4404","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","전세","59.9900","202307","08","22,000","0","7","1998","동수천로 118","202308~202508","갱신","사용","27,000","0","아파트"
"4405","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","59.9800","202307","08","16,000","0","1","1996","길주남로 144","-","-","-","","","아파트"
"4406","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","전세","49.9600","202307","08","20,000","0","7","1996","길주남로 143","202311~202511","신규","-","","","아파트"
"4407","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","전세","59.5600","202307","08","23,000","0","19","1996","길주남로 143","202307~202507","갱신","사용","27,000","0","아파트"
"4408","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","전세","45.0000","202307","08","15,000","0","2","1993","주부토로 201","202308~202508","신규","-","","","아파트"
"4409","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","전세","84.3600","202307","08","21,000","0","17","1993","갈월동로 42","-","-","-","","","아파트"
"4410","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","전세","84.3600","202307","08","21,000","0","17","1993","갈월동로 34","202308~202508","신규","-","","","아파트"
"4411","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","전세","59.9750","202307","08","26,100","0","12","2022","동수천로 71","202307~202507","-","-","","","아파트"
"4412","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","전세","59.9750","202307","08","26,000","0","12","2022","동수천로 71","-","-","-","","","아파트"
"4413","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","전세","74.8119","202307","08","25,000","0","3","2022","안남로15번길 24","202308~202508","신규","-","","","아파트"
"4414","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","월세","75.8795","202307","08","30,000","15","8","2020","동수로 80","202308~202508","신규","-","","","아파트"
"4415","인천광역시 부평구 부평동","947","0947","0000","래미안부평","전세","84.9680","202307","08","35,000","0","6","2014","길주남로10번길 21","202308~202508","신규","-","","","아파트"
"4416","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","전세","16.7600","202307","08","7,600","0","8","2014","부평대로 132","202308~202508","신규","-","","","아파트"
"4417","인천광역시 부평구 부평동","161-12","0161","0012","현대렉스힐","월세","38.9800","202307","08","1,000","60","14","2013","동수천로 1","202307~202407","신규","-","","","아파트"
"4418","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","전세","72.9227","202307","08","38,000","0","3","2020","동수천로 117","202310~202510","신규","-","","","아파트"
"4419","인천광역시 부평구 부평동","756-421","0756","0421","신성미소지움아파트(101~106동)","전세","84.8720","202307","08","22,000","0","9","2005","경인로 858","202309~202509","신규","-","","","아파트"
"4420","인천광역시 부평구 십정동","467-11","0467","0011","골드스타타워","월세","12.4150","202307","08","300","40","8","2013","아트센터로 20","202307~202407","신규","-","","","아파트"
"4421","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8168","202307","08","4,000","100","6","2022","열우물로 90","-","-","-","","","아파트"
"4422","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","84.5552","202307","08","3,000","130","3","2022","열우물로 90","202308~202508","신규","-","","","아파트"
"4423","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8168","202307","08","4,000","100","6","2022","열우물로 90","202308~202508","신규","-","","","아파트"
"4424","인천광역시 부평구 부평동","65-124","0065","0124","한국1","전세","84.9400","202307","08","23,500","0","13","1998","부영로166번길 12","202309~202509","신규","-","","","아파트"
"4425","인천광역시 부평구 부평동","65-7","0065","0007","욱일","전세","84.1600","202307","08","18,500","0","2","1990","부흥로243번길 39","202308~202508","신규","-","","","아파트"
"4426","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","월세","76.3880","202307","08","3,000","85","13","1989","부영로 196","202308~202508","신규","-","","","아파트"
"4427","인천광역시 부평구 부평동","534-96","0534","0096","두산위브","월세","84.8400","202307","08","3,000","115","14","2005","경원대로1344번길 8","202308~202508","신규","-","","","아파트"
"4428","인천광역시 부평구 부평동","534-96","0534","0096","두산위브","전세","59.7600","202307","08","26,250","0","13","2005","경원대로1344번길 8","202308~202408","갱신","-","26,250","0","아파트"
"4429","인천광역시 부평구 구산동","360","0360","0000","부평자이","전세","84.7461","202307","08","27,000","0","6","2006","일신로 120","202309~202509","신규","-","","","아파트"
"4430","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","월세","84.9800","202307","08","9,000","105","9","2005","수변로 333","202308~202508","신규","-","","","아파트"
"4431","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","월세","84.9800","202307","08","10,000","100","9","2005","수변로 333","202308~202508","신규","-","","","아파트"
"4432","인천광역시 부평구 십정동","609","0609","0000","부평금호어울림","전세","112.9800","202307","08","29,000","0","10","2008","경원대로1110번길 20","202309~202509","신규","-","","","아파트"
"4433","인천광역시 부평구 산곡동","137-3","0137","0003","한신(137-3)","전세","41.3000","202307","08","12,500","0","3","1985","원적로416번길 20","202308~202508","신규","-","","","아파트"
"4434","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","전세","41.2900","202307","08","13,000","0","6","1986","원적로416번길 38","202307~202507","갱신","사용","15,000","0","아파트"
"4435","인천광역시 부평구 산곡동","155-1","0155","0001","한양(155-1)","월세","84.6650","202307","08","2,000","80","4","1992","안남로 231","202308~202508","신규","-","","","아파트"
"4436","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","월세","59.9500","202307","08","2,000","60","18","1999","원적로269번길 15","202308~202508","신규","-","","","아파트"
"4437","인천광역시 부평구 산곡동","307","0307","0000","현대1차","전세","84.6000","202307","08","19,500","0","8","1985","경원대로 1269","202308~202508","신규","-","","","아파트"
"4438","인천광역시 부평구 산곡동","307","0307","0000","현대1차","전세","72.4800","202307","08","18,000","0","7","1986","경원대로 1269","-","-","-","","","아파트"
"4439","인천광역시 부평구 산곡동","307","0307","0000","현대1차","전세","72.4800","202307","08","18,000","0","7","1986","경원대로 1269","202311~202511","신규","-","","","아파트"
"4440","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","전세","125.3400","202307","08","22,000","0","9","1990","마장로 121","202308~202508","신규","-","","","아파트"
"4441","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","월세","84.9900","202307","08","6,000","80","14","1993","안남로 260","202308~202508","신규","-","","","아파트"
"4442","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","전세","59.9900","202307","08","19,500","0","13","1998","동수천로 118","202307~202507","신규","-","","","아파트"
"4443","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","59.9800","202307","08","16,000","0","1","1996","길주남로 144","202308~202508","신규","-","","","아파트"
"4444","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","전세","59.9700","202307","07","20,000","0","12","1995","항동로75번길 11","202307~202507","신규","-","","","아파트"
"4445","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","전세","111.4100","202307","07","29,000","0","1","1998","길주남로 175","202308~202508","신규","-","","","아파트"
"4446","인천광역시 부평구 부개동","477-1","0477","0001","대동","전세","40.4450","202307","07","10,000","0","4","1989","길주로 640","202309~202509","신규","-","","","아파트"
"4447","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202307","07","15,000","0","3","1988","부평문화로 37","202308~202508","신규","-","","","아파트"
"4448","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","전세","21.1275","202307","07","6,800","0","13","2012","대정로 83","202308~202508","신규","-","","","아파트"
"4449","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202307","07","7,000","63","28","2022","열우물로 90","202308~202508","갱신","-","7,000","63","아파트"
"4450","인천광역시 부평구 청천동","300","0300","0000","삼익","월세","52.3800","202307","07","2,000","68","10","1986","부평대로167번길 43","202308~202410","신규","-","","","아파트"
"4451","인천광역시 부평구 청천동","377-9","0377","0009","인향","전세","84.5000","202307","07","15,000","0","2","1994","청안로 8","202308~202508","신규","-","","","아파트"
"4452","인천광역시 부평구 삼산동","254","0254","0000","한국","전세","49.9500","202307","07","10,800","0","5","1989","평천로 395","202308~202508","신규","-","","","아파트"
"4453","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","전세","128.8000","202307","07","42,000","0","2","2005","수변로 334","202309~202509","신규","-","","","아파트"
"4454","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","전세","84.9800","202307","07","31,000","0","14","2005","수변로 333","202310~202510","신규","-","","","아파트"
"4455","인천광역시 부평구 부개동","494","0494","0000","성일","전세","50.8800","202307","07","18,000","0","12","1990","수변로52번길 6","202308~202508","신규","-","","","아파트"
"4456","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","월세","59.9700","202307","07","3,000","75","20","1996","길주남로 143","202307~202507","신규","-","","","아파트"
"4457","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202307","07","7,000","63","28","2022","열우물로 90","202309~202509","신규","-","","","아파트"
"4458","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202307","07","3,000","100","18","2022","열우물로 90","202307~202507","신규","-","","","아파트"
"4459","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","월세","49.9600","202307","06","2,000","70","12","1996","길주남로 143","202307~202507","신규","-","","","아파트"
"4460","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","전세","111.4100","202307","06","35,000","0","14","1999","길주남로 175","202309~202509","신규","-","","","아파트"
"4461","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","49.9600","202307","06","17,000","0","10","1996","길주남로 144","202309~202509","신규","-","","","아파트"
"4462","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","전세","84.9800","202307","06","45,500","0","10","2005","수변로 333","202307~202503","갱신","-","49,000","0","아파트"
"4463","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","월세","84.9700","202307","06","5,000","100","8","2011","영성동로18번길 20","202308~202508","신규","-","","","아파트"
"4464","인천광역시 부평구 삼산동","456-8","0456","0008","주공삼산타운4단지","월세","45.3200","202307","06","1,917","23","2","2004","체육관로 111","-","-","-","","","아파트"
"4465","인천광역시 부평구 청천동","236","0236","0000","대진","전세","59.3100","202307","06","9,500","0","3","1985","원길로 12","202308~202508","신규","-","","","아파트"
"4466","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","월세","84.8500","202307","06","5,000","100","12","1998","안남로 272","202307~202507","신규","-","","","아파트"
"4467","인천광역시 부평구 부평동","497-2","0497","0002","삼진","전세","48.5900","202307","06","10,000","0","2","1983","부일로 24","202308~202508","신규","-","","","아파트"
"4468","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202307","06","18,000","0","3","1987","부평문화로 37","202309~202509","신규","-","","","아파트"
"4469","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","월세","52.4300","202307","06","2,000","70","6","1987","부평문화로 37","202307~202507","신규","-","","","아파트"
"4470","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","전세","46.8000","202307","06","10,000","0","9","1989","길주로326번길 45","202308~202508","신규","-","","","아파트"
"4471","인천광역시 부평구 산곡동","306-3","0306","0003","우성4차","월세","84.9700","202307","06","1,000","100","8","1991","안남로123번길 46","202307~202311","-","-","","","아파트"
"4472","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","전세","84.3700","202307","06","30,000","0","2","1997","원적로 361","202307~202507","갱신","사용","35,000","0","아파트"
"4473","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","월세","59.9000","202307","06","2,000","70","5","1987","안남로 91","202308~202508","신규","-","","","아파트"
"4474","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202307","06","18,000","0","3","1987","부평문화로 37","202309~202509","신규","-","","","아파트"
